book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,authors,original_publication_year,original_title,language_code,average_rating,ratings_count
9542,91439,91439,159793,28,60835273,Louise Erdrich,1985,The Beet Queen,en-US,3.89,10495
9543,16041169,16041169,21817322,2,1479372749,E.L. Montes,2012,,eng,3.96,17627
9544,481743,481743,840805,61,440993717,"Morton Rhue, Todd Strasser",1981,The Wave,eng,3.54,9392
9545,576666,576666,1480967,13,425174409,Helen Hooven Santmyer,1982,"""...And Ladies of the Club""",en-US,4.12,10177
9546,23460830,23460830,42753848,19,61779784,Christopher Moore,2015,Secondhand Souls,eng,3.92,7925
9547,21535784,21535784,40864743,42,1476763127,"Mary Higgins Clark, Alafair Burke",2014,The Cinderella Murder ,eng,3.81,8641
9548,30839185,30839185,51437887,4,,L.J. Shen,2016,Vicious,en-US,4.25,15460
9549,18266,18266,2663468,283,140445501,"François Rabelais, M.A. Screech",1532,La vie de Gargantua et de Pantagruel,eng,3.71,10379
9550,93453,93453,833245,27,140130821X,George Carlin,2004,When Will Jesus Bring the Pork Chops?,en-US,3.84,9139
9551,23566909,23566909,43165888,13,545448689,Brian Selznick,2015,,eng,3.93,13576
9552,9532302,9532302,14418429,45,1847679447,Glen Duncan,2011,The Last Werewolf,eng,3.47,10986
9553,19138879,19138879,27173228,16,1612629415,"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",2014,進撃の巨人 悔いなき選択 1,eng,4.52,9032
9554,54666,54666,74517,18,080507774X,Thomas Frank,2004,What's the Matter with Kansas? How Conservatives Won the Heart of America,en-US,3.83,9003
9555,11942408,11942408,16903753,1,,عمرو سلامة,2011,شاب كشك في رحلة البحث عن الجادون,ara,3.66,8128
9556,14460,14460,16494,23,446616427,Carrie Vaughn,2006,Kitty Goes to Washington,eng,3.87,16725
9557,857418,857418,842871,28,694004928,"Ruth Krauss, Crockett Johnson",1945,The Carrot Seed,,4.07,12420
9558,21857294,21857294,41130420,8,,Whitney G.,2014,Reasonable Doubt: Volume 3,eng,4.19,19933
9559,11605,11605,1396971,26,743525876,"Stephen King, Josh Hamilton",2000,Riding the Bullet,eng,3.6,9809
9560,5292173,5292173,5359599,26,441017088,Jack Campbell,2009,"Relentless (The Lost Fleet, #5)",,4.05,10864
9561,19106,19106,1265588,133,688104649,"Nikolai Gogol, Kevin Hawkes",1836,Нос,eng,3.92,10202
9562,1624920,1624920,1618940,18,446618756,Carrie Vaughn,2008,Kitty and the Silver Bullet,eng,3.99,15300
9563,381440,381440,371226,57,942299795,"Guy Debord, Donald Nicholson-Smith",1967,La Société du Spectacle,eng,4.04,9309
9564,603911,603911,2435731,45,078683661X,Charlie Higson,2005,SilverFin,eng,3.8,10189
9565,24819476,24819476,44460264,18,316261130,Elin Hilderbrand,2015,Winter Stroll,,3.7,8397
9566,70487,70487,2244439,24,1417642165,Bill Watterson,1992,Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection,eng,4.72,9713
9567,11556960,11556960,16497151,22,374316414,Gennifer Albin,2012,Crewel,eng,3.74,14101
9568,1207980,1207980,1196341,35,743413075,Robert Leckie,1957,Helmet For My Pillow (Military History (Ibooks)),,4.13,7907
9569,32075671,32075671,49638190,36,62498533,Angie Thomas,2017,The Hate U Give,eng,4.62,32610
9570,16170625,16170625,22017733,3,,مصطفى إبراهيم,2013,المانيفستو,ara,4.21,7943
9571,6351910,6351910,6538485,20,345511565,Drew Karpyshyn,2009,,eng,4.24,9004
9572,16042305,16042305,21819093,12,,S.H. Kolee,2012,,eng,4,15967
9573,12075886,12075886,17043623,6,670012254,Susane Colasanti,2012,Keep Holding On,en-US,3.85,11397
9574,4162673,4162673,3271184,57,571242448,P.D. James,2008,The Private Patient,eng,3.78,10461
9575,77738,77738,4360,23,671876813,David Weber,1995,Flag in Exile,eng,4.22,11587
9576,25955,25955,1003854,23,1584230703,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967,The medium is the massage,en-US,3.95,8351
9577,96463,96463,6191271,28,552139130,Anne McCaffrey,1993,The Chronicles of Pern: First Fall,eng,4.02,11762
9578,248871,248871,241146,19,1593070209,"Kentaro Miura, Jason DeAngelis",1990,ベルセルク 1,eng,4.37,10362
9579,3710,3710,1196277,49,037570387X,Zadie Smith,2002,The Autograph Man,eng,3.14,8317
9580,32848471,32848471,53450421,8,1682309819,Vi Keeland,2017,,,4.34,11310
9581,1372055,1372055,1361919,30,441015670,Jack Campbell,2006,"Courageous (Lost Fleet Series, #3)",,3.96,10933
9582,24902492,24902492,25756743,23,804188246,Cynthia Bond,2014,Ruby,,3.63,6749
9583,8487363,8487363,13352685,21,373210272,Rachel Vincent,2010,My Soul to Steal,en-US,4.13,14593
9584,110388,110388,1981453,44,60531258,Julia Quinn,2006,On the Way to Wedding,eng,3.83,16310
9585,7433,7433,868405,18,805078983,Jacqueline Winspear,2006,Messenger of Truth,,3.99,12454
9586,8411749,8411749,13273241,47,184149593X,Trudi Canavan,2011,The Rogue,eng,4.02,9739
9587,175078,175078,982713,48,156010860,"Thomas Merton, Robert Giroux, William H. Shannon",1948,The Seven Storey Mountain,en-US,4.16,9232
9588,86655,86655,1046035,38,1400043921,Jennifer Egan,2006,The Keep,eng,3.43,9113
9589,562763,562763,549907,9,1553379594,Mélanie Watt,2006,Scaredy Squirrel,eng,4.25,11638
9590,97084,97084,93582,6,312351747,Paul Neilan,2006,Apathy and Other Small Victories,,3.83,7171
9591,17342700,17342700,24080409,25,1101623209,"Morgan Rhodes, Michelle Rowen",2014,Gathering Darkness,eng,4.33,13072
9592,51362,51362,3118596,42,553589458,Lisa Gardner,2002,The Survivors Club,eng,4.05,11458
9593,1830755,1830755,1830610,27,425220168,Nalini Singh,2008,,eng,4.13,18617
9594,9581507,9581507,14468425,10,61689378,Jennifer McMahon,2011,,en-US,3.58,10585
9595,25387202,25387202,45137868,38,1101965509,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015,Star Wars: The Force Awakens,eng,3.73,7514
9596,7707538,7707538,10419205,25,61767638,Lauren Conrad,2010,Sugar and Spice (L.A. Candy #3),en-US,3.54,10488
9597,9565574,9565574,14452325,15,451464095,Kalayna Price,2011,Grave Dance,eng,4.11,16435
9598,6448482,6448482,6638574,12,759530483,Atsushi Ohkubo,2004, ソウルイーター 2,eng,4.47,9443
9599,69477,69477,2070709,14,435122118,Robert C. O'Brien,1974,Z for Zachariah,eng,3.64,9332
9600,6251222,6251222,6434098,20,345476026,Dan Chaon,2009,Await Your Reply,eng,3.54,10598
9601,161275,161275,155647,6,1563893150,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985,Superman: Whatever Happened to the Man of Tomorrow?,eng,4.14,10472
9602,76706,76706,954916,19,380721643,Nevada Barr,1993,Track of the Cat,en-GB,3.86,12113
9603,341027,341027,3687996,22,758220367,Shelly Laurenston,2007,The Mane Event,eng,3.96,17968
9604,17262206,17262206,23859199,25,038553292X,Scott Anderson,2013,Lawrence in Arabia,eng,4.12,7654
9605,139004,139004,133989,13,159308076X,"Ralph Waldo Emerson, Peter Norberg",1856,Essays and Poems,,3.98,11864
9606,31741,31741,778026,144,60751584,"Gabriel García Márquez, Gregory Rabassa",1972,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,,3.89,5497
9607,81992,81992,1192005,26,1841493341,Charles Stross,2003,Singularity Sky,eng,3.81,9887
9608,404562,404562,393934,1,871297485,Cynthia J. McGean,1997,Henry & Ramona,,4.14,11106
9609,400906,400906,390332,23,812508440,Glen Cook,1985,The White Rose,en-US,4.19,11501
9610,17339590,17339590,24074646,4,,حسن الجندي,2013,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",ara,3.57,7443
9611,22571275,22571275,25442975,18,545654742,Ally Carter,2015,All Fall Down,eng,3.82,13821
9612,14680,14680,1378789,398,679783180,"Stendhal, Richard Howard, Robert Andrew Parker",1839,La Chartreuse de Parme,eng,3.83,9252
9613,18722887,18722887,26591587,23,778316335,Heather Gudenkauf,2014,Little Mercies,eng,3.99,10268
9614,341553,341553,2890073,40,345478991,Alex Berenson,2006,The Faithful Spy,en-US,3.97,9316
9615,348489,348489,338774,15,395861624,"Jacqueline Briggs Martin, Mary Azarian",1998,Snowflake Bentley (Caldecott Medal Book),en-US,4.16,11362
9616,562930,562930,550071,7,1416520406,Jenny O'Connell,2007,The Book of Luke,en-US,3.73,12623
9617,182683,182683,2611332,24,842387439,Karen Kingsbury,2005,Fame,en-US,4.34,10509
9618,3295695,3295695,3332311,19,1420103733,G.A. Aiken,2004,To Challenge a Dragon,eng,3.96,18622
9619,21411058,21411058,40711672,29,,Leisa Rayven,2014,Bad Romeo,eng,4.1,14286
9620,420278,420278,3256309,21,374518173,Elizabeth Bishop,1980,,eng,4.19,9629
9621,6330323,6330323,6515977,21,743299841,Anita Diamant,2009,Day After Night,en-US,3.65,10587
9622,15557,15557,2568912,36,345483898,Terry Brooks,2003,"High Druid of Shannara, vol. 1: Jarka Ruus",eng,3.96,11017
9623,12448,12448,1156378,83,743297318,Thomas Wolfe,1929,"Look Homeward, Angel",eng,3.94,9630
9624,5571,5571,1589115,23,865475873,"William McDonough, Michael Braungart",2002,Cradle to Cradle: Remaking the Way We Make Things,en-US,4.1,7625
9625,831635,831635,2374146,24,449004023,Marc Weissbluth,1987,"Healthy Sleep Habits, Happy Child",en-US,3.9,7742
9626,22421,22421,978454,11,1563896273,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000,Transmetropolitan Vol. 4: The New Scum,eng,4.41,11094
9627,6939939,6939939,7172565,50,547330790,Maggie O'Farrell,2009,The Hand That First Held Mine,eng,3.87,8513
9628,78972,78972,76253,43,61092037,Jeffrey Archer,1996,The Fourth Estate,eng,3.72,8829
9629,8515,8515,3038432,31,034542705X,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997,The Man Who Listens to Horses,en-US,4.1,9021
9630,6749,6749,2080870,38,316010766,David Foster Wallace,2004,Oblivion,en-US,4.07,9196
9631,606818,606818,130686,72,,"Michael Baigent, Richard Leigh, Henry Lincoln",1982,The Holy Blood and the Holy Grail,eng,3.47,8450
9632,28700,28700,941585,56,1416546022,"Don DeLillo, محمدصادق رئیسی",2007,Falling Man,eng,3.2,9081
9633,20510241,20510241,35441994,56,62332589,"James Frey, Nils Johnson-Shelton",2014,Endgame: The Calling,eng,3.77,10900
9634,15820492,15820492,21549524,9,62237381,Lauren Oliver,2012,Annabel,,3.78,13619
9635,8765012,8765012,13638399,36,345505697,Jonathan Kellerman,2011,Mystery,en-US,3.87,9396
9636,100476,100476,2769926,42,689867468,Nancy Farmer,2004, The Sea of Trolls,eng,4,12069
9637,6596542,6596542,2670220,79,307271862,"Henning Mankell, Laurie Thompson",2008,Kinesen,eng,3.47,9106
9638,20454076,20454076,32057056,35,316234559,Kass Morgan,2014,Day 21,eng,3.75,11860
9639,199531,199531,1483450,34,345485602,Fannie Flagg,1981,Daisy Fay and the Miracle Man,eng,3.94,10292
9640,10931321,10931321,17029041,49,399157301,"Tom Clancy, Peter Telep",2011,Against All Enemies,eng,3.95,8471
9641,23289469,23289469,42846804,28,571313248,Kate Hamer,2015,The Girl in the Red Coat,eng,3.53,8027
9642,9648,9648,3226250,99,141183721,George Orwell,1936,Keep the Aspidistra Flying,eng,3.87,9599
9643,15793068,15793068,16909239,16,765326582,Orson Scott Card,2013,The Gate Thief,en-US,3.77,9209
9644,22840421,22840421,42397220,18,,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016,My Lady Jane,eng,4.12,12794
9645,23031,23031,700149,47,679735720,Martin Amis,1991,Time’s Arrow,eng,3.78,9400
9646,27207654,27207654,47198573,11,,Marcia Clark,2016,,eng,3.81,11761
9647,48974,48974,958210,37,141300515,Robert Cormier,1977,I Am the Cheese,en-GB,3.74,11099
9648,75162,75162,1949545,22,038533379X,Eldridge Cleaver,1968,Soul On Ice,en-GB,3.95,10123
9649,205218,205218,1218789,228,140435719,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677,Ethica: Ordine geometrico demonstrata,,4.01,9342
9650,337615,337615,3094971,33,385475772,Geraldine Brooks,1994,Nine Parts of Desire: The Hidden World of Islamic Women,,4.04,10308
9651,27170141,27170141,47207022,15,1455531189,Jessi Klein,2016,You'll Grow Out of It,eng,3.83,9480
9652,17352874,17352874,24095561,7,988573229,R.L. Mathewson,2013,Truce,eng,4.34,18854
9653,176892,176892,2202795,25,812511751,"Andre Norton, Mercedes Lackey",1991,"The Elvenbane (Halfblood Chronicles, #1)",eng,3.94,13092
9654,9440324,9440324,3104479,80,316044733,"Carlos Ruiz Zafón, Lucia Graves",1998,El palacio de la medianoche,,3.58,7784
9655,85737,85737,3041094,60,671704656,Clive Cussler,1988,Treasure,en-US,3.92,10784
9656,1422252,1422252,3678073,20,61229776,Lynsay Sands,2008,"Vampire, Interrupted",eng,4.32,15899
9657,22411,22411,1065728,34,399154213,John Sandford,2007,Invisible Prey,eng,4.11,11162
9658,89195,89195,3102565,31,575077166,Alastair Reynolds,2007,The Prefect,eng,4.15,9946
9659,20505127,20505127,34868729,39,1405915293,Jane Shemilt,2014,Daughter,en-US,3.51,7462
9660,107172,107172,2732008,10,1401203507,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,"DC: The New Frontier, Volume 1",eng,4.17,9601
9661,25053,25053,1279206,20,64401499,"Betty MacDonald, Alexandra Boiger",1955,"Hello, Mrs. Piggle-Wiggle",eng,4.24,13000
9662,6933152,6933152,7164540,14,143914799X,Jennifer Estep,2010,Web of Lies,en-US,4.1,17312
9663,137792,137792,1358863,34,7201095,Rebecca Wells,2005,Ya-Yas in Bloom,,3.6,10200
9664,179174,179174,1275077,68,316358320,Hergé,1943,Le secret de la Licorne,eng,4.26,8925
9665,930612,930612,3061490,49,763612316,"Megan McDonald, Peter H. Reynolds",2000,Judy Moody,eng,3.92,11289
9666,21480734,21480734,40787528,27,385347375,Christian Rudder,2014,Dataclysm: Who We Are (When We Think No One's Looking),eng,3.72,7204
9667,94578,94578,2382792,176,394719859,"Friedrich Nietzsche, Walter Kaufmann",1882,Die fröhliche Wissenschaft,eng,4.26,8655
9668,7904453,7904453,11165787,37,316043966,N.K. Jemisin,2010,The Broken Kingdoms,eng,4.04,12259
9669,18453110,18453110,26098356,51,031624290X,Sarah Lotz,2014,The Three,eng,3.32,7990
9670,1032,1032,1224415,26,345479173,"Donald J. Trump, Tony Schwartz",1987,Trump: The Art of the Deal,en-US,3.66,8768
9671,190344,190344,1026679,47,749744812,Enid Blyton,1946,First Term at Malory Towers,eng,4.07,10274
9672,82553,82553,79699,41,439858046,John Marsden,1998,The Night is for Hunting,eng,4.15,10908
9673,836607,836607,2267602,16,1591826055,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999,フルーツバスケット 3,en-US,4.38,14593
9674,25801299,25801299,45654942,12,,Alex Lake,2015,After Anna,en-US,3.7,11029
9675,20252,20252,705991,40,553580337,"Brian Herbert, Kevin J. Anderson",2001,Dune: House Corrino,eng,3.64,10682
9676,6542645,6542645,6734901,41,399156240,J.D. Robb,2010,Fantasy In Death,eng,4.25,14244
9677,663098,663098,1936254,39,446580309,Mike Carey,2006,The Devil You Know,en-US,3.8,11375
9678,16031679,16031679,21801801,20,1622668995,"J. Lynn, Jennifer L. Armentrout",2012,Tempting the Player,,4.06,16997
9679,290882,290882,162727,112,140441638,"Anonymous, Juan Mascaró",-500,उपनिषद [Upaniṣad],eng,4.2,7365
9680,18594634,18594634,32695230,26,804140847,Arianna Huffington,2014,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",eng,3.68,8261
9681,12389310,12389310,16650195,8,1462003923,Julie Hockley,2011,,eng,4.11,16741
9682,1008231,1008231,994357,26,1416935711,Mark Walden,2006,H.I.V.E.: Higher Institute of Villainous Education,en-US,4.06,10881
9683,16170522,16170522,22017575,2,,تامر إبراهيم,2012,صانع الظلام,ara,3.81,8825
9684,6311614,6311614,6496787,38,399156046,Terry Goodkind,2009,The Law of Nines,en-US,3.6,9421
9685,434229,434229,423167,27,,John D. MacDonald,1958,The Executioners,,4.07,10006
9686,17487,17487,1075882,84,340796154,Enid Blyton,1943,Five Go Adventuring Again,eng,3.99,10362
9687,8534899,8534899,13402207,24,330519476,Jana Oliver,2011,The Demon Trapper's Daughter,eng,4,13585
9688,136977,136977,183281,32,1590304497,Pema Chödrön,2001,The Places That Scare You: A Guide to Fearlessness in Difficult Times,,4.3,8344
9689,113091,113091,2115367,66,375701230,James Agee,1957,A Death in the Family,eng,3.92,10900
9690,772976,772976,759027,16,3822859834,Andrea Kettenmann,2001,Frida Kahlo 1907-1954: Pain and Passion ,,4.15,8260
9691,94669,94669,25128285,48,385482388,Chitra Banerjee Divakaruni,1997,The Mistress of Spices,,3.48,9263
9692,7948945,7948945,11557579,11,451232682,Gwen Hayes,2011,Falling Under,eng,3.78,15637
9693,17404452,17404452,24241548,9,,Sandi Lynn,2013,,eng,4.19,15986
9694,4505161,4505161,4554187,13,451225090,Karen   White,2008,The House On Tradd Street,eng,3.96,12311
9695,2309720,2309720,2316136,3,1421515881,Kiyo Fujiwara,2005,アラクレ 1,en-US,4.03,10738
9696,10843036,10843036,15757439,18,316196487,Brent Weeks,2011,Perfect Shadow,eng,4.18,9029
9697,10468258,10468258,15353639,8,,Nicky Charles,2011,The Finding,eng,4.18,11174
9698,7785,7785,2333951,16,7158513,Dr. Seuss,1978,I Can Read with My Eyes Shut!,en-GB,4.17,13821
9699,302625,302625,293683,50,553286285,Isaac Asimov,1989,Nemesis,eng,3.75,10788
9700,15824358,15824358,72363,27,1422188612,Michael D. Watkins,2003,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,eng,3.81,5490
9701,25067046,25067046,44751860,22,1484724984,Claudia Gray,2015,Star Wars: Lost Stars,eng,4.25,8861
9702,128048,128048,871691,15,618250743,Jean Lee Latham,1955,"Carry On, Mr. Bowditch",eng,4.11,11933
9703,22474626,25519820,41917394,31,,Meredith Wild,2014,Hard Limit,,4.34,4754
9704,95660,95660,3313248,16,316115002,Lisi Harrison,2006,"The Pretty Committee Strikes Back (The Clique, #5)",,3.84,12307
9705,17794657,17794657,24162956,5,,AnnaLisa Grant,2013,,eng,3.75,8057
9706,18243828,18243828,25692101,7,,Penelope Ward,2013,,eng,4.15,14870
9707,171201,171201,2206,11,571198775,Margaret Edson,1995,Wit : A Play,en-US,4.2,10601
9708,261161,261161,2936727,18,316115045,Lisi Harrison,2006,"Dial L for Loser (The Clique, #6)",,3.8,11736
9709,13031445,13031445,18194783,10,1451668201,The Harvard Lampoon,2012,,en-GB,3.89,8619
9710,397867,397867,2452726,50,333761189,James Herbert,1974,The Rats,eng,3.92,10517
9711,104088,104088,1136221,47,451458265,Guy Gavriel Kay,1986,The Wandering Fire,en-US,4.11,11935
9712,17333174,17333174,24064358,14,425270696,Ilona Andrews,2016,Magic Binds,eng,4.57,10983
9713,15761241,15761241,21461918,26,,M. Leighton,2012,The Wild Ones,eng,3.94,16160
9714,23196,23196,993607,24,553344862,David James Duncan,1983,The River Why,,4.24,7735
9715,701738,701738,688038,43,1400096685,Chris Cleave,2005,Incendiary,eng,3.59,8718
9716,586516,586516,1321310,17,425182134,Stephen Davis,1985,Hammer of the Gods,en-US,3.83,8226
9717,891671,891671,2114967,54,330411985,C.J. Sansom,2006,Winter in Madrid,eng,3.79,8629
9718,13414599,13414599,18713712,25,449014398,"Gretchen Rubin, Käthe Mazur",2012,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",eng,3.48,6058
9719,2895896,2895896,1188617,46,340895934,Jojo Moyes,2007,Silver Bay,eng,3.62,9008
9720,94486,94486,2302985,86,1590170571,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",1940,La invención de Morel,eng,4.05,8669
9721,42661,42661,300328,61,142002801,Antony Beevor,1998,Berlin: The Downfall 1945,eng,4.27,8443
9722,4657,4657,2342047,49,034541800X,John Irving,1972,The Water-Method Man,,3.34,9725
9723,552987,552987,2239193,20,765312824,Orson Scott Card,2007,"A War of Gifts (The Ender Quintet, #1.5)",en-US,3.66,11643
9724,153866,153866,207481,43,439998190,Dav Pilkey,2000,Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants),en-GB,4.12,9566
9725,17950614,17950614,25166874,21,,Neal Shusterman,2014,UnDivided,eng,4.48,11403
